state	county	total_loss	closed_loss	open_loss	cwop_loss	total_pay
NORTH CAROLINA	CATAWBA COUNTY	96	66	5	25	988281.51
NORTH CAROLINA	CHOWAN COUNTY	241	207	0	34	5467769.43
NORTH CAROLINA	CLEVELAND COUNTY	38	27	0	11	444415.64
NORTH CAROLINA	COLUMBUS COUNTY	168	128	0	40	1932984.24
NORTH CAROLINA	CRAVEN COUNTY	3235	2588	8	639	35454203.19
NORTH CAROLINA	CURRITUCK COUNTY	1129	784	2	343	11111094.36
NORTH CAROLINA	DARE COUNTY	15498	10821	39	4638	168140540.49
NORTH CAROLINA	DAVIDSON COUNTY	140	89	0	51	623257.78
NORTH CAROLINA	DAVIE COUNTY	8	4	0	4	27596.64
NORTH CAROLINA	DUPLIN COUNTY	135	123	1	11	2381761.72
NORTH CAROLINA	DURHAM COUNTY	435	295	27	113	6628966.13
NORTH CAROLINA	EDGECOMBE COUNTY	827	727	1	99	35324478.9
NORTH CAROLINA	GASTON COUNTY	50	21	5	24	108048.28
NORTH CAROLINA	GATES COUNTY	10	8	0	2	202485.18
NORTH CAROLINA	GRANVILLE COUNTY	10	10	0	0	888287.89
NORTH CAROLINA	GUILFORD COUNTY	392	314	8	70	4562951.14
NORTH CAROLINA	HALIFAX COUNTY	38	36	0	2	535142.52
NORTH CAROLINA	HARNETT COUNTY	22	14	1	7	84199.68
NORTH CAROLINA	HAYWOOD COUNTY	298	237	3	58	7981480.56
NORTH CAROLINA	HERTFORD COUNTY	118	100	0	18	1710619.61
NORTH CAROLINA	HOKE COUNTY	6	1	1	4	1985.96
NORTH CAROLINA	HYDE COUNTY	1041	844	1	196	13715948.3
NORTH CAROLINA	IREDELL COUNTY	26	16	0	10	780657.36
NORTH CAROLINA	JOHNSTON COUNTY	98	79	0	19	2278295.88
NORTH CAROLINA	LENOIR COUNTY	418	363	0	55	11928707.27
NORTH CAROLINA	MCDOWELL COUNTY	46	27	1	18	693817.47
NORTH CAROLINA	MECKLENBURG COUNTY	2327	1827	7	493	40745581.78
NORTH CAROLINA	MOORE COUNTY	24	11	3	10	298349.18
NORTH CAROLINA	NASH COUNTY	76	66	0	10	3550789.32
NORTH CAROLINA	NEW HANOVER COUNTY	8784	6527	4	2253	132743664.2
NORTH CAROLINA	NORTHAMPTON COUNTY	22	17	0	5	198192.01
NORTH CAROLINA	ONSLOW COUNTY	4992	3392	0	1600	55934965.45
NORTH CAROLINA	PAMLICO COUNTY	3015	2655	55	305	62880897.26
NORTH CAROLINA	PASQUOTANK COUNTY	161	114	0	47	885425.98
NORTH CAROLINA	PENDER COUNTY	2820	2111	0	709	33506154.43
NORTH CAROLINA	PERQUIMANS COUNTY	135	68	0	67	778274.47
NORTH CAROLINA	PERSON COUNTY	2	1	0	1	22000
NORTH CAROLINA	PITT COUNTY	806	700	0	106	27438412.07
NORTH CAROLINA	ROBESON COUNTY	158	104	1	53	655814.71
NORTH CAROLINA	RUTHERFORD COUNTY	44	30	2	12	676560.23
NORTH CAROLINA	SAMPSON COUNTY	51	41	0	10	489634.96
NORTH CAROLINA	SCOTLAND COUNTY	1	1	0	0	32326.63
NORTH CAROLINA	STANLY COUNTY	37	31	0	6	398731.52
NORTH CAROLINA	STOKES COUNTY	12	10	0	2	195596.76
NORTH CAROLINA	SURRY COUNTY	64	57	0	7	1406362.75
NORTH CAROLINA	SWAIN COUNTY	25	15	0	10	401519.54
NORTH CAROLINA	TRANSYLVANIA COUNTY	81	54	0	27	551197.46
NORTH CAROLINA	TYRRELL COUNTY	346	269	4	73	4682089.31
NORTH CAROLINA	VANCE COUNTY	9	8	0	1	175208.37
NORTH CAROLINA	WAKE COUNTY	1054	814	2	238	19627165.39
NORTH CAROLINA	WATAUGA COUNTY	222	157	2	63	2334044.06
NORTH CAROLINA	WILKES COUNTY	14	11	1	2	433570.12
NORTH CAROLINA	YADKIN COUNTY	1	1	0	0	2109.5
NORTH CAROLINA	YANCEY COUNTY	52	40	0	12	651547.01
NORTH DAKOTA	GRANT COUNTY	7	7	0	0	45093.79
NORTH DAKOTA	LOGAN COUNTY	1	1	0	0	252919.84
NORTH DAKOTA	BURKE COUNTY	1	1	0	0	4219.15
NORTH DAKOTA	MCINTOSH COUNTY	2	2	0	0	7284.84
NORTH DAKOTA	PIERCE COUNTY	6	4	0	2	45785.67
NORTH DAKOTA	CASS COUNTY	3307	2877	10	420	24973860.34
NORTH DAKOTA	MCHENRY COUNTY	66	62	0	4	671968.36
NORTH DAKOTA	MCLEAN COUNTY	8	8	0	0	66661.57
NORTH DAKOTA	MERCER COUNTY	86	64	4	18	890668.32
NORTH DAKOTA	STARK COUNTY	24	13	0	11	62800.66
NORTH DAKOTA	SIOUX COUNTY	5	2	0	3	871.4
NORTH DAKOTA	NELSON COUNTY	41	33	1	7	862855.24
NORTH DAKOTA	RAMSEY COUNTY	1030	612	11	407	37074722.27
NORTH DAKOTA	RENVILLE COUNTY	57	50	0	7	156632.5
NORTH DAKOTA	RICHLAND COUNTY	216	192	1	23	2192789.28
NORTH DAKOTA	EDDY COUNTY	6	5	0	1	19676.56
NORTH DAKOTA	BARNES COUNTY	380	293	7	80	2585907.44
NORTH DAKOTA	BENSON COUNTY	552	302	8	242	12497938.56
NORTH DAKOTA	BILLINGS COUNTY	12	10	0	2	81045.93
NORTH DAKOTA	BOTTINEAU COUNTY	2	0	0	2	0
NORTH DAKOTA	BOWMAN COUNTY	13	12	0	1	15701.24
NORTH DAKOTA	BURLEIGH COUNTY	674	558	5	111	15122143.39
NORTH DAKOTA	CAVALIER COUNTY	6	6	0	0	5821.15
NORTH DAKOTA	DICKEY COUNTY	6	1	0	5	20330.97
NORTH DAKOTA	DUNN COUNTY	7	6	0	1	48098.68
NORTH DAKOTA	EMMONS COUNTY	72	61	0	11	1047096.97
NORTH DAKOTA	FOSTER COUNTY	9	8	0	1	97991.92
NORTH DAKOTA	GOLDEN VALLEY COUNTY	2	0	0	2	0
NORTH DAKOTA	GRAND FORKS COUNTY	2979	2703	1	275	75411002.2
NORTH DAKOTA	GRIGGS COUNTY	6	6	0	0	27160.16
NORTH DAKOTA	HETTINGER COUNTY	106	98	0	8	320009.92
NORTH DAKOTA	LA MOURE COUNTY	9	9	0	0	78230.19
NORTH DAKOTA	MCKENZIE	1	0	0	1	0
NORTH DAKOTA	MCKENZIE COUNTY	2	0	0	2	0
NORTH DAKOTA	MORTON COUNTY	220	173	0	47	2768103.62
NORTH DAKOTA	OLIVER COUNTY	3	2	0	1	4603
NORTH DAKOTA	PEMBINA COUNTY	539	458	1	80	3088994.84
NORTH DAKOTA	RANSOM	6	6	0	0	73934.51
NORTH DAKOTA	RANSOM COUNTY	138	105	0	33	675284.5
NORTH DAKOTA	ROLETTE COUNTY	3	1	0	2	23023.6
NORTH DAKOTA	SARGENT COUNTY	6	4	0	2	89159.33
NORTH DAKOTA	SLOPE COUNTY	1	0	0	1	0
NORTH DAKOTA	STUTSMAN COUNTY	114	87	0	27	619872.18
NORTH DAKOTA	TOWNER COUNTY	28	13	0	15	340500
NORTH DAKOTA	TRAILL COUNTY	151	137	0	14	1592335.9
NORTH DAKOTA	WALSH COUNTY	1174	1004	1	169	4581709.01
NORTH DAKOTA	WARD COUNTY	1043	850	8	185	68619164.67
NORTH DAKOTA	WILLIAMS COUNTY	9	5	0	4	25989.45
OHIO	GREENE COUNTY	165	102	0	63	989278.75
OHIO	HENRY COUNTY	167	151	0	16	1194632.81
OHIO	JACKSON COUNTY	164	143	0	21	2330612.62
OHIO	JEFFERSON COUNTY	301	244	0	57	3177613.11
OHIO	LAWRENCE COUNTY	437	352	0	85	4228296.08
OHIO	MADISON COUNTY	17	13	0	4	53125.98
OHIO	MARION COUNTY	145	117	2	26	1853854.97
OHIO	MONROE COUNTY	109	87	0	22	1158044.68
OHIO	MONTGOMERY COUNTY	199	124	0	75	1008129.59
OHIO	MORGAN COUNTY	172	148	0	24	1523060.12
OHIO	SHELBY COUNTY	74	52	0	22	314587.95
OHIO	WASHINGTON COUNTY	1285	1015	10	260	17427350.8
OHIO	--------------------------------	3	2	0	1	25739.09
OHIO	CLARK COUNTY	85	58	0	27	542165.26
OHIO	CRAWFORD COUNTY	150	128	0	22	2550338.94
OHIO	FRANKLIN COUNTY	441	295	1	145	1763818.39
OHIO	FULTON COUNTY	21	10	1	10	65701.71
OHIO	LOGAN COUNTY	98	81	0	17	957839.12
OHIO	PERRY COUNTY	96	79	6	11	1040453.78
OHIO	PIKE COUNTY	93	85	0	8	1598627.75
OHIO	UNION COUNTY	45	37	0	8	283847.45
OHIO	LAKE COUNTY	843	635	30	178	10454867.49
OHIO	ADAMS COUNTY	141	130	0	11	1330235.21
OHIO	SUMMIT COUNTY	652	473	33	146	6633486.37
OHIO	FAIRFIELD COUNTY	805	542	3	260	4530843.67
OHIO	HAMILTON COUNTY	1438	1121	2	315	16980028.94
OHIO	HOLMES COUNTY	112	87	1	24	569103.92
OHIO	PUTNAM COUNTY	420	362	0	58	9642007.12
OHIO	CARROLL COUNTY	31	26	0	5	430096.04
OHIO	FAYETTE COUNTY	7	1	0	6	4000.86
OHIO	PAULDING COUNTY	35	30	0	5	203911.19
OHIO	WAYNE COUNTY	111	90	0	21	547550.9
OHIO	BROWN COUNTY	137	106	0	31	1529028.98
OHIO	CHAMPAIGN COUNTY	26	19	0	7	210982.71
OHIO	CLINTON COUNTY	6	5	0	1	27828.34
OHIO	HANCOCK COUNTY	1909	1667	2	240	36663373.81
OHIO	HARDIN COUNTY	12	12	0	0	204974.57
OHIO	KNOX COUNTY	49	30	0	19	120301.3
OHIO	MERCER COUNTY	73	62	0	11	858034.83
OHIO	STARK COUNTY	357	289	1	67	6238465.01
OHIO	WARREN COUNTY	151	99	0	52	1252596.92
OHIO	ALLEN COUNTY	166	132	3	31	2161716.58
OHIO	DELAWARE COUNTY	85	60	0	25	911054.23
OHIO	HARRISON COUNTY	122	99	1	22	867705.07
OHIO	MIAMI COUNTY	85	56	1	28	725153.89
OHIO	NOBLE COUNTY	154	144	0	10	2597240.03
OHIO	BUTLER COUNTY	453	342	0	111	5743373.78
OHIO	LUCAS COUNTY	1046	722	0	324	6162676.76
OHIO	OTTAWA COUNTY	1371	1124	0	247	7520572.37
OHIO	HURON COUNTY	39	30	0	9	472200.54
OHIO	RICHLAND COUNTY	321	279	4	38	9619550.6
OHIO	ERIE COUNTY	1088	881	5	202	7470818.78
OHIO	SENECA COUNTY	108	86	2	20	1609475.89
OHIO	WILLIAMS COUNTY	32	24	0	8	736631.56
OHIO	ASHLAND COUNTY	54	39	2	13	663948.86
OHIO	ASHTABULA COUNTY	136	106	0	30	1719645.15
OHIO	ATHENS COUNTY	383	318	0	65	4384201.65
OHIO	AUGLAIZE COUNTY	90	75	0	15	1179234.96
OHIO	BELMONT COUNTY	617	510	0	107	6507698.19
OHIO	CLERMONT COUNTY	586	510	1	75	8410246.59
OHIO	COLUMBIANA COUNTY	102	82	1	19	577800.55
OHIO	COSHOCTON COUNTY	53	40	1	12	190672.2
OHIO	CUYAHOGA COUNTY	1408	1030	4	374	26704769.51
OHIO	DARKE COUNTY	20	12	0	8	109228.23
OHIO	DEFIANCE COUNTY	318	263	1	54	2371565.1
OHIO	GALLIA COUNTY	156	125	0	31	1231112.51
OHIO	GEAUGA COUNTY	49	32	0	17	463790.89
OHIO	GUERNSEY COUNTY	378	341	0	37	8340631.58
OHIO	HIGHLAND COUNTY	2	2	0	0	11992.37
OHIO	HOCKING COUNTY	115	84	0	31	1057731.29
OHIO	LICKING COUNTY	281	208	0	73	1377097.89
OHIO	LORAIN COUNTY	347	237	4	106	2661078.13
OHIO	MAHONING COUNTY	264	207	0	57	2455473.17
OHIO	MEDINA COUNTY	260	186	4	70	1943955.05
OHIO	MEIGS COUNTY	267	217	0	50	2221637.55
OHIO	MORROW COUNTY	9	6	0	3	75271.69
OHIO	MUSKINGUM COUNTY	139	113	1	25	1237147.97
OHIO	PICKAWAY COUNTY	55	51	0	4	552712.1
OHIO	PORTAGE COUNTY	74	54	4	16	413401.25
OHIO	PREBLE COUNTY	37	25	0	12	273354.74
OHIO	ROSS COUNTY	117	89	0	28	1037101.25
OHIO	SANDUSKY COUNTY	120	96	2	22	550357.94
OHIO	SCIOTO COUNTY	313	257	0	56	2372584.31
OHIO	TRUMBULL COUNTY	371	286	17	68	3035147.63
OHIO	TUSCARAWAS COUNTY	166	116	0	50	988660.32
OHIO	VAN WERT COUNTY	22	14	0	8	21855.94
OHIO	VINTON COUNTY	14	9	0	5	151272.54
OHIO	WOOD COUNTY	157	124	0	33	1061183.36
OHIO	WYANDOT COUNTY	102	82	4	16	2034365.76
OKLAHOMA	CHEROKEE COUNTY	68	56	0	12	915560.39
OKLAHOMA	CHOCTAW COUNTY	3	2	0	1	5143.71
OKLAHOMA	JACKSON COUNTY	4	3	0	1	5639.16
OKLAHOMA	JEFFERSON COUNTY	4	4	0	0	59931.31
OKLAHOMA	MARSHALL COUNTY	10	9	0	1	38795.8
OKLAHOMA	WASHINGTON COUNTY	57	53	0	4	1438240.91
OKLAHOMA	GRANT COUNTY	9	7	0	2	110244.93
OKLAHOMA	LINCOLN COUNTY	28	21	0	7	96009.11
OKLAHOMA	LOGAN COUNTY	449	366	1	82	4190522.3
OKLAHOMA	GARFIELD COUNTY	69	46	0	23	376551.45
OKLAHOMA	SEMINOLE COUNTY	23	13	1	9	68178.33
OKLAHOMA	BRYAN COUNTY	16	15	0	1	220105.24
OKLAHOMA	GRADY COUNTY	208	173	0	35	4155654.51
OKLAHOMA	MURRAY COUNTY	1	1	0	0	9047.51
OKLAHOMA	STEPHENS COUNTY	72	59	0	13	483054.86
OKLAHOMA	BLAINE COUNTY	8	6	0	2	151671.68
OKLAHOMA	CUSTER COUNTY	13	11	2	0	32556.07
OKLAHOMA	DELAWARE COUNTY	66	52	0	14	728124.57
OKLAHOMA	NOBLE COUNTY	2	2	0	0	3307.99
OKLAHOMA	OSAGE COUNTY	3024	2601	1	422	45161088.82
OKLAHOMA	OTTAWA COUNTY	1077	975	0	102	25931778.53
OKLAHOMA	PAWNEE COUNTY	7	5	0	2	23473.94
OKLAHOMA	POTTAWATOMIE COUNTY	133	112	0	21	1798786.17
OKLAHOMA	CARTER COUNTY	43	31	0	12	383589.77
OKLAHOMA	PONTOTOC COUNTY	5	5	0	0	22226.64
OKLAHOMA	ADAIR COUNTY	16	14	0	2	514601.15
OKLAHOMA	CLEVELAND COUNTY	197	141	5	51	2858137.24
OKLAHOMA	JOHNSTON COUNTY	1	0	0	1	0
OKLAHOMA	ALFALFA COUNTY	38	28	1	9	233725.54
OKLAHOMA	ATOKA COUNTY	1	0	0	1	0
OKLAHOMA	BEAVER COUNTY	1	0	0	1	0
OKLAHOMA	BECKHAM COUNTY	6	4	0	2	42776.14
OKLAHOMA	CADDO COUNTY	36	31	0	5	1009295.12
OKLAHOMA	CANADIAN COUNTY	1364	949	26	389	14577107.52
OKLAHOMA	COAL COUNTY	1	1	0	0	338.28
OKLAHOMA	COMANCHE COUNTY	492	369	12	111	4791642.2
OKLAHOMA	COTTON COUNTY	8	4	0	4	54206.18
OKLAHOMA	CRAIG COUNTY	20	15	0	5	562501.64
OKLAHOMA	CREEK COUNTY	243	217	0	26	3274216.01
OKLAHOMA	GARVIN COUNTY	44	32	0	12	338140.53
OKLAHOMA	GREER COUNTY	1	0	0	1	0
OKLAHOMA	HARMON COUNTY	22	14	0	8	90655.44
OKLAHOMA	HASKELL COUNTY	5	2	0	3	33305.47
OKLAHOMA	HUGHES COUNTY	2	2	0	0	9944.96
OKLAHOMA	KAY COUNTY	309	249	2	58	2774177.43
OKLAHOMA	KINGFISHER COUNTY	288	254	1	33	4970613.11
OKLAHOMA	KIOWA COUNTY	11	8	0	3	160375.39
OKLAHOMA	LE FLORE COUNTY	19	13	3	3	251344.13
OKLAHOMA	LOVE COUNTY	1	1	0	0	9956.3
OKLAHOMA	MAJOR COUNTY	15	13	0	2	252609.91
OKLAHOMA	MAYES COUNTY	75	60	0	15	1650545.88
OKLAHOMA	MCCLAIN COUNTY	17	7	0	10	88425.61
OKLAHOMA	MCCURTAIN COUNTY	20	18	0	2	276527.22
OKLAHOMA	MUSKOGEE COUNTY	118	104	0	14	2314108.85
OKLAHOMA	NOWATA COUNTY	7	6	0	1	99296.51
OKLAHOMA	OKFUSKEE COUNTY	2	1	0	1	4170.03
OKLAHOMA	OKLAHOMA COUNTY	376	243	18	115	4843008.23
OKLAHOMA	OKMULGEE COUNTY	82	74	2	6	1852046.89
OKLAHOMA	PAYNE COUNTY	87	67	0	20	711980.15
OKLAHOMA	PITTSBURG COUNTY	6	3	0	3	46416.24
OKLAHOMA	ROGERS COUNTY	207	174	0	33	3714068.97
OKLAHOMA	SEQUOYAH COUNTY	29	22	0	7	259146.14
OKLAHOMA	TILLMAN COUNTY	4	4	0	0	54742.33
OKLAHOMA	TULSA COUNTY	1004	879	0	125	14097957.45
OKLAHOMA	WAGONER COUNTY	182	163	0	19	3773586.73
OKLAHOMA	WASHITA COUNTY	2	0	0	2	0
OKLAHOMA	WOODS COUNTY	11	9	0	2	118208.29
OKLAHOMA	WOODWARD COUNTY	44	29	0	15	138091.86
OREGON	JACKSON COUNTY	265	194	0	71	2320019.08
OREGON	JEFFERSON COUNTY	7	7	0	0	26345.14
OREGON	MARION COUNTY	365	290	1	74	5651186.22
OREGON	WASHINGTON COUNTY	295	221	0	74	3174013.61
OREGON	BENTON COUNTY	79	54	1	24	726331.48
OREGON	COLUMBIA COUNTY	385	347	2	36	19925380.78
OREGON	GRANT COUNTY	11	7	0	4	51094.09
OREGON	LINCOLN COUNTY	417	327	0	90	5424316.1
OREGON	POLK COUNTY	59	38	0	21	677525.34
OREGON	UNION COUNTY	15	13	0	2	91174.16
OREGON	LAKE COUNTY	12	10	0	2	143358.59
OREGON	DOUGLAS COUNTY	244	171	0	73	1798795.51
OREGON	BAKER COUNTY	4	3	0	1	29769.09
OREGON	WHEELER COUNTY	3	3	0	0	10235.46
OREGON	LINN COUNTY	110	85	1	24	1412590.19
OREGON	COOS COUNTY	173	140	0	33	2408198.79
OREGON	CURRY COUNTY	73	50	1	22	922514.78
OREGON	MORROW COUNTY	7	5	0	2	15609.99
OREGON	CLACKAMAS COUNTY	940	734	0	206	23280710.41
OREGON	CLATSOP COUNTY	139	89	1	49	1824266.75
OREGON	CROOK COUNTY	64	48	0	16	465724.61
OREGON	DESCHUTES COUNTY	17	7	0	10	61743.87
OREGON	GILLIAM COUNTY	1	1	0	0	1156.47
OREGON	HARNEY COUNTY	71	57	0	14	837781.98
OREGON	HOOD RIVER COUNTY	4	3	0	1	29616.02
OREGON	JOSEPHINE COUNTY	71	42	0	29	524523.28
OREGON	KLAMATH COUNTY	10	9	0	1	211317.97
OREGON	LANE COUNTY	415	299	1	115	3736030.3
OREGON	MALHEUR COUNTY	47	24	0	23	83029.29
OREGON	MULTNOMAH COUNTY	104	72	0	32	1206915.96
OREGON	TILLAMOOK COUNTY	668	553	0	115	12989174.59
OREGON	UMATILLA COUNTY	43	29	0	14	283861.89
OREGON	WALLOWA COUNTY	11	3	0	8	16288.18
OREGON	WASCO COUNTY	14	12	0	2	279937.22
OREGON	YAMHILL COUNTY	96	78	0	18	1105624.17
PENNSYLVANIA	GREENE COUNTY	205	179	0	26	2308258.31
PENNSYLVANIA	JEFFERSON COUNTY	383	314	7	62	7510590.16
PENNSYLVANIA	LAWRENCE COUNTY	131	106	1	24	1002337.82
PENNSYLVANIA	MONROE COUNTY	352	272	0	80	12069037.8
PENNSYLVANIA	MONTGOMERY COUNTY	4837	3995	15	827	113393213.73
PENNSYLVANIA	WASHINGTON COUNTY	768	606	3	159	9338423.18
PENNSYLVANIA	--------------------------------	4	4	0	0	61509.74
PENNSYLVANIA	COLUMBIA COUNTY	2103	1815	29	259	59334723.15
PENNSYLVANIA	CRAWFORD COUNTY	372	272	0	100	1435748.74
PENNSYLVANIA	FRANKLIN COUNTY	167	121	0	46	959576.88
PENNSYLVANIA	FULTON COUNTY	14	14	0	0	282492.26
PENNSYLVANIA	PERRY COUNTY	751	612	0	139	7611897.89
PENNSYLVANIA	PIKE COUNTY	204	154	0	50	2858097.12
PENNSYLVANIA	UNION COUNTY	1027	896	0	131	12594424.44
PENNSYLVANIA	ADAMS COUNTY	390	308	1	81	5963736.73
PENNSYLVANIA	BRADFORD COUNTY	836	704	7	125	21699793.24
PENNSYLVANIA	FAYETTE COUNTY	615	479	2	134	4479917.76
PENNSYLVANIA	WAYNE COUNTY	208	172	3	33	4252140.26
PENNSYLVANIA	CLINTON COUNTY	900	760	1	139	7860430.91
PENNSYLVANIA	CUMBERLAND COUNTY	1509	1140	5	364	15653979.46
PENNSYLVANIA	MERCER COUNTY	111	81	0	30	843596.67
PENNSYLVANIA	WARREN COUNTY	132	108	0	24	981018.66
PENNSYLVANIA	DELAWARE COUNTY	2385	1900	1	484	38428108.17
PENNSYLVANIA	SULLIVAN COUNTY	131	113	3	15	3130105.69
PENNSYLVANIA	BUTLER COUNTY	750	622	0	128	11639480.59
PENNSYLVANIA	ELK COUNTY	201	150	1	50	2763959.55
PENNSYLVANIA	SOMERSET COUNTY	319	230	0	89	1724114.58
PENNSYLVANIA	YORK COUNTY	1419	1135	5	279	13618514.89
PENNSYLVANIA	CARBON COUNTY	88	62	0	26	394222.73
PENNSYLVANIA	LANCASTER COUNTY	1941	1629	0	312	27615656.02
PENNSYLVANIA	ERIE COUNTY	490	366	1	123	4354583.98
PENNSYLVANIA	TIOGA COUNTY	176	139	0	37	1203106.02
PENNSYLVANIA	WYOMING COUNTY	1448	1247	13	188	30401347.78
PENNSYLVANIA	NORTHAMPTON COUNTY	1269	1086	4	179	43252921.37
PENNSYLVANIA	BEAVER COUNTY	729	584	2	143	11015285.74
PENNSYLVANIA	ALLEGHENY COUNTY	3936	3121	49	766	58640048
PENNSYLVANIA	ARMSTRONG COUNTY	451	345	19	87	3847930.1
PENNSYLVANIA	BEDFORD COUNTY	1417	1256	0	161	12669462.67
PENNSYLVANIA	BERKS COUNTY	1057	828	1	228	14979834.69
PENNSYLVANIA	BLAIR COUNTY	1012	771	0	241	6921724.36
PENNSYLVANIA	BUCKS COUNTY	4654	3954	11	689	128561173.83
PENNSYLVANIA	CAMBRIA COUNTY	742	485	4	253	2862190.31
PENNSYLVANIA	CAMERON COUNTY	78	61	0	17	561492.1
PENNSYLVANIA	CENTRE COUNTY	321	251	0	70	2830450.03
PENNSYLVANIA	CHESTER COUNTY	1478	1185	12	281	18353807.09
PENNSYLVANIA	CLARION COUNTY	165	143	0	22	2460318.47
PENNSYLVANIA	CLEARFIELD	2	1	0	1	2502.13
PENNSYLVANIA	CLEARFIELD COUNTY	501	392	14	95	3841730.78
PENNSYLVANIA	DAUPHIN COUNTY	5233	4385	27	821	85820746.02
PENNSYLVANIA	FOREST COUNTY	18	17	0	1	36332.78
PENNSYLVANIA	HUNTINGDON COUNTY	536	442	1	93	9455101.73
PENNSYLVANIA	INDIANA COUNTY	300	226	0	74	1173297.11
PENNSYLVANIA	JUNIATA COUNTY	202	162	0	40	1061040.72
PENNSYLVANIA	LACKAWANNA COUNTY	1262	1073	1	188	19189870.83
PENNSYLVANIA	LEBANON COUNTY	967	799	18	150	14827137.72
PENNSYLVANIA	LEHIGH COUNTY	939	732	2	205	9857459.8
PENNSYLVANIA	LUZERNE COUNTY	3965	3277	15	673	89562112.14
PENNSYLVANIA	LYCOMING COUNTY	3869	3378	5	486	56168793.35
PENNSYLVANIA	MCKEAN COUNTY	178	138	0	40	993567.31
PENNSYLVANIA	MIFFLIN COUNTY	488	390	0	98	4140757.76
PENNSYLVANIA	MONTOUR COUNTY	135	106	0	29	2847125.95
PENNSYLVANIA	NORTHUMBERLAND COUNTY	1702	1470	3	229	24018585.6
PENNSYLVANIA	PHILADELPHIA COUNTY	1026	781	0	245	15886981.26
PENNSYLVANIA	POTTER COUNTY	70	50	0	20	461488.99
PENNSYLVANIA	SCHUYLKILL COUNTY	859	712	4	143	21562356.1
PENNSYLVANIA	SNYDER COUNTY	939	837	3	99	12577295.76
PENNSYLVANIA	SUSQUEHANNA COUNTY	403	356	0	47	10489309.72
PENNSYLVANIA	VENANGO COUNTY	435	374	0	61	6053194.22
PENNSYLVANIA	WESTMORELAND COUNTY	1194	902	19	273	11794469.58
RHODE ISLAND	WASHINGTON COUNTY	2352	1727	26	599	46669376.52
RHODE ISLAND	KENT COUNTY	1159	823	0	336	18676832.93
RHODE ISLAND	BRISTOL COUNTY	742	496	0	246	4162060.17
RHODE ISLAND	NEWPORT COUNTY	710	453	2	255	9069803.24
RHODE ISLAND	PROVIDENCE COUNTY	1403	1136	3	264	39056429.66
SOUTH CAROLINA	CHEROKEE COUNTY	4	4	0	0	39218.42
SOUTH CAROLINA	LEE COUNTY	4	2	0	2	23931.4
SOUTH CAROLINA	MARION COUNTY	63	52	0	11	305428.17
SOUTH CAROLINA	PICKENS COUNTY	24	22	1	1	354868.24
SOUTH CAROLINA	SUMTER COUNTY	30	10	0	20	23574.34
SOUTH CAROLINA	FAIRFIELD COUNTY	34	22	0	12	131215.1
SOUTH CAROLINA	JASPER COUNTY	31	26	1	4	253827.25
SOUTH CAROLINA	LAURENS COUNTY	8	3	1	4	33076.71
SOUTH CAROLINA	OCONEE COUNTY	12	8	1	3	75512.81
SOUTH CAROLINA	ANDERSON COUNTY	26	12	6	8	135975.88
SOUTH CAROLINA	GREENWOOD COUNTY	5	3	0	2	17897.97
SOUTH CAROLINA	YORK COUNTY	34	20	0	14	275353.08
SOUTH CAROLINA	DORCHESTER COUNTY	102	60	7	35	478106.65
SOUTH CAROLINA	RICHLAND COUNTY	174	100	5	69	768465.59
SOUTH CAROLINA	LANCASTER COUNTY	13	7	1	5	124662.61
SOUTH CAROLINA	BEAUFORT COUNTY	1261	703	0	558	7278788.04
SOUTH CAROLINA	CHESTER COUNTY	2	1	0	1	21401.05
SOUTH CAROLINA	AIKEN COUNTY	16	7	1	8	88509.33
SOUTH CAROLINA	BAMBERG COUNTY	9	7	1	1	139318.29
SOUTH CAROLINA	BARNWELL COUNTY	3	1	1	1	2867.94
SOUTH CAROLINA	BERKELEY COUNTY	4368	2971	11	1386	57985146.46
SOUTH CAROLINA	CHARLESTON COUNTY	9064	5866	5	3193	139711969.97
SOUTH CAROLINA	CHESTERFIELD COUNTY	4	3	0	1	11493.19
SOUTH CAROLINA	CLARENDON COUNTY	4	3	0	1	67417.21
SOUTH CAROLINA	COLLETON COUNTY	357	249	1	107	1216265.83
SOUTH CAROLINA	DARLINGTON COUNTY	41	36	0	5	403950.39
SOUTH CAROLINA	DILLON COUNTY	2	2	0	0	41592.11
SOUTH CAROLINA	EDGEFIELD COUNTY	4	3	1	0	19687.61
SOUTH CAROLINA	FLORENCE COUNTY	85	69	1	15	627359.37
SOUTH CAROLINA	GEORGETOWN COUNTY	3573	2593	0	980	76617510.55
SOUTH CAROLINA	GREENVILLE COUNTY	499	397	9	93	7015579.21
SOUTH CAROLINA	HAMPTON COUNTY	4	1	3	0	3424.88
SOUTH CAROLINA	HORRY COUNTY	7567	4915	13	2639	139959128.01
SOUTH CAROLINA	KERSHAW COUNTY	28	15	0	13	136803.26
SOUTH CAROLINA	LEXINGTON COUNTY	420	249	11	160	3079016.86
SOUTH CAROLINA	MARLBORO COUNTY	3	2	0	1	5148
SOUTH CAROLINA	NEWBERRY COUNTY	28	22	0	6	153177.33
SOUTH CAROLINA	ORANGEBURG COUNTY	24	13	1	10	379687.57
SOUTH CAROLINA	SALUDA COUNTY	1	0	0	1	0
SOUTH CAROLINA	SPARTANBURG COUNTY	71	48	0	23	709036.82
SOUTH CAROLINA	WILLIAMSBURG COUNTY	16	7	2	7	27214.8
